(26, 209, 217, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(27, 1316, 135, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(28, 1062, 415, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(29, 1066, 415, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(30, 1484, 88, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(31, 409, 93, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(32, 1092, 389, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(33, 395, 83, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(34, 203, 138, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(35, 1149, 398, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(36, 221, 48, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(37, 378, 69, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(38, 203, 217, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(39, 1096, 398, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(40, 440, 95, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(41, 1077, 483, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(42, 167, 217, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(43, 1041, 400, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(44, 181, 257, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(45, 1027, 396, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(46, 1353, 156, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(47, 407, 115, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(48, 203, 162, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(49, 1089, 525, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(50, 109, 120, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(51, 1316, 125, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(52, 408, 96, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(53, 1245, 384, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(54, 397, 127, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(55, 381, 76, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(56, 395, 101, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(57, 1146, 605, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(58, 794, 70, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(59, 1117, 427, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(60, 1064, 82, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(61, 431, 115, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(62, 476, 112, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(63, 393, 88, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(64, 392, 42, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(65, 976, 40, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(66, 1195, 507, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(67, 1071, 395, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(68, 120, 12, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(69, 1147, 498, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(70, 1189, 74, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(71, 212, 217, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(72, 194, 217, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(73, 1082, 385, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(74, 415, 119, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(75, 405, 94, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(76, 1316, 159, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(77, 402, 113, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(78, 381, 73, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(79, 200, 205, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(80, 394, 155, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(81, 405, 85, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(82, 1015, 409, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(83, 997, 394, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(84, 381, 71, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
(85, 400, 120, [1, 2, 3, 4, 5, 6, 7, 8, 0], [0, 10, 20, 30, 40, 50, 60, 70, 80], [10, 20, 30, 40, 50, 60, 70, 80, 80])
