(28, 1126, 447, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(29, 1065, 411, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(30, 1119, 413, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(31, 374, 76, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(32, 1314, 232, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(33, 415, 142, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(34, 1070, 521, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(35, 405, 94, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(36, 1061, 415, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(37, 1163, 418, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(38, 984, 429, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(39, 1036, 395, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(40, 945, 388, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(41, 1022, 443, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
(42, 395, 97, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 60])
