(127, 1126, 446, [18, 11, 10, 7, 24, 1, 23, 15, 12, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(128, 1020, 429, [18, 11, 10, 7, 8, 22, 23, 2, 12, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(129, 867, 31, [18, 11, 10, 7, 4, 22, 19, 21, 13, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(131, 197, 217, [18, 11, 10, 7, 8, 5, 3, 15, 20, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(130, 1213, 396, [18, 11, 10, 7, 24, 5, 23, 14, 20, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(132, 833, 78, [18, 11, 10, 7, 4, 1, 16, 21, 12, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(133, 181, 85, [18, 11, 10, 7, 24, 1, 19, 15, 13, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(134, 383, 91, [18, 11, 10, 7, 8, 1, 23, 2, 20, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(135, 379, 78, [18, 11, 10, 7, 24, 5, 16, 15, 20, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(136, 1062, 425, [18, 11, 10, 7, 8, 5, 19, 2, 13, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
